,Date,Month,Day,Hour,Minute,Power,Central,Domar,Tiunda,Ärentuna,Stenhagen
47168,2021-11-25,11,25,6,40,38338.0,0,0,0,1,0
47169,2021-11-25,11,25,6,45,55626.0,0,0,0,1,0
47170,2021-11-25,11,25,6,50,30176.0,0,0,0,1,0
47171,2021-11-25,11,25,6,55,42228.0,0,0,0,1,0
47172,2021-11-25,11,25,7,0,94220.0,0,0,0,1,0
47173,2021-11-25,11,25,7,5,64174.0,0,0,0,1,0
47174,2021-11-25,11,25,7,10,62806.0,0,0,0,1,0
47175,2021-11-25,11,25,7,15,83170.0,0,0,0,1,0
47176,2021-11-25,11,25,7,20,45490.0,0,0,0,1,0
47177,2021-11-25,11,25,7,25,25938.0,0,0,0,1,0
47178,2021-11-25,11,25,7,30,72858.0,0,0,0,1,0
47179,2021-11-25,11,25,7,35,41448.0,0,0,0,1,0
47180,2021-11-25,11,25,7,40,55764.0,0,0,0,1,0
47181,2021-11-25,11,25,7,45,88726.0,0,0,0,1,0
47182,2021-11-25,11,25,7,50,111464.0,0,0,0,1,0
47183,2021-11-25,11,25,7,55,163136.0,0,0,0,1,0
47184,2021-11-25,11,25,8,0,116104.0,0,0,0,1,0
47185,2021-11-25,11,25,8,5,54366.0,0,0,0,1,0
47186,2021-11-25,11,25,8,10,48048.0,0,0,0,1,0
47187,2021-11-25,11,25,8,15,40848.0,0,0,0,1,0
47188,2021-11-25,11,25,8,20,57764.0,0,0,0,1,0
47189,2021-11-25,11,25,8,25,57746.0,0,0,0,1,0
47190,2021-11-25,11,25,8,30,111660.0,0,0,0,1,0
47191,2021-11-25,11,25,8,35,77084.0,0,0,0,1,0
47192,2021-11-25,11,25,8,40,84396.0,0,0,0,1,0
47193,2021-11-25,11,25,8,45,64562.0,0,0,0,1,0
47194,2021-11-25,11,25,8,50,94638.0,0,0,0,1,0
47195,2021-11-25,11,25,8,55,63104.0,0,0,0,1,0
47196,2021-11-25,11,25,9,0,36968.0,0,0,0,1,0
47197,2021-11-25,11,25,9,5,48398.0,0,0,0,1,0
47198,2021-11-25,11,25,9,10,93924.0,0,0,0,1,0
47199,2021-11-25,11,25,9,15,44318.0,0,0,0,1,0
47200,2021-11-25,11,25,9,20,49716.0,0,0,0,1,0
47201,2021-11-25,11,25,9,25,67172.0,0,0,0,1,0
47202,2021-11-25,11,25,9,30,67072.0,0,0,0,1,0
47203,2021-11-25,11,25,9,35,96786.0,0,0,0,1,0
47204,2021-11-25,11,25,9,40,79682.0,0,0,0,1,0
47205,2021-11-25,11,25,9,45,31252.0,0,0,0,1,0
47206,2021-11-25,11,25,9,50,36820.0,0,0,0,1,0
47207,2021-11-25,11,25,9,55,93230.0,0,0,0,1,0
47208,2021-11-25,11,25,10,0,24428.0,0,0,0,1,0
47209,2021-11-25,11,25,10,5,24914.0,0,0,0,1,0
47210,2021-11-25,11,25,10,10,38988.0,0,0,0,1,0
47211,2021-11-25,11,25,10,15,8528.0,0,0,0,1,0
47212,2021-11-25,11,25,10,20,6670.0,0,0,0,1,0
47213,2021-11-25,11,25,10,25,27540.0,0,0,0,1,0
47214,2021-11-25,11,25,10,30,10202.0,0,0,0,1,0
47215,2021-11-25,11,25,10,35,71048.0,0,0,0,1,0
47216,2021-11-25,11,25,10,40,59588.0,0,0,0,1,0
47217,2021-11-25,11,25,10,45,25564.0,0,0,0,1,0
47218,2021-11-25,11,25,10,50,46814.0,0,0,0,1,0
47219,2021-11-25,11,25,10,55,49572.0,0,0,0,1,0
47220,2021-11-25,11,25,11,0,37422.0,0,0,0,1,0
47221,2021-11-25,11,25,11,5,32774.0,0,0,0,1,0
47222,2021-11-25,11,25,11,10,55976.0,0,0,0,1,0
47223,2021-11-25,11,25,11,15,56154.0,0,0,0,1,0
47224,2021-11-25,11,25,11,20,36626.0,0,0,0,1,0
47225,2021-11-25,11,25,11,25,39980.0,0,0,0,1,0
47226,2021-11-25,11,25,11,30,56636.0,0,0,0,1,0
47227,2021-11-25,11,25,11,35,74498.0,0,0,0,1,0
47228,2021-11-25,11,25,11,40,25264.0,0,0,0,1,0
47229,2021-11-25,11,25,11,45,23322.0,0,0,0,1,0
47230,2021-11-25,11,25,11,50,40086.0,0,0,0,1,0
47231,2021-11-25,11,25,11,55,54234.0,0,0,0,1,0
47232,2021-11-25,11,25,12,0,46578.0,0,0,0,1,0
47233,2021-11-25,11,25,12,5,37810.0,0,0,0,1,0
47234,2021-11-25,11,25,12,10,82904.0,0,0,0,1,0
47235,2021-11-25,11,25,12,15,44070.0,0,0,0,1,0
47236,2021-11-25,11,25,12,20,17982.0,0,0,0,1,0
47237,2021-11-25,11,25,12,25,52650.0,0,0,0,1,0
47238,2021-11-25,11,25,12,30,62302.0,0,0,0,1,0
47239,2021-11-25,11,25,12,35,22798.0,0,0,0,1,0
47240,2021-11-25,11,25,12,40,58320.0,0,0,0,1,0
47241,2021-11-25,11,25,12,45,40540.0,0,0,0,1,0
47242,2021-11-25,11,25,12,50,43826.0,0,0,0,1,0
47243,2021-11-25,11,25,12,55,17528.0,0,0,0,1,0
47244,2021-11-25,11,25,13,0,65746.0,0,0,0,1,0
47245,2021-11-25,11,25,13,5,20302.0,0,0,0,1,0
47246,2021-11-25,11,25,13,10,6348.0,0,0,0,1,0
47247,2021-11-25,11,25,13,15,5686.0,0,0,0,1,0
47248,2021-11-25,11,25,13,20,18880.0,0,0,0,1,0
47249,2021-11-25,11,25,13,25,4486.0,0,0,0,1,0
47250,2021-11-25,11,25,13,30,494.0,0,0,0,1,0
47251,2021-11-25,11,25,13,35,6444.0,0,0,0,1,0
47252,2021-11-25,11,25,13,40,20768.0,0,0,0,1,0
47253,2021-11-25,11,25,13,45,51360.0,0,0,0,1,0
47254,2021-11-25,11,25,13,50,34678.0,0,0,0,1,0
47255,2021-11-25,11,25,13,55,34970.0,0,0,0,1,0
47256,2021-11-25,11,25,14,0,32284.0,0,0,0,1,0
47257,2021-11-25,11,25,14,5,31320.0,0,0,0,1,0
47258,2021-11-25,11,25,14,10,8488.0,0,0,0,1,0
47259,2021-11-25,11,25,14,15,5326.0,0,0,0,1,0
47260,2021-11-25,11,25,14,20,1960.0,0,0,0,1,0
47261,2021-11-25,11,25,14,25,8078.0,0,0,0,1,0
47262,2021-11-25,11,25,14,30,7414.0,0,0,0,1,0
47263,2021-11-25,11,25,14,35,6602.0,0,0,0,1,0
47264,2021-11-25,11,25,14,40,3286.0,0,0,0,1,0
47265,2021-11-25,11,25,14,45,6460.0,0,0,0,1,0
47266,2021-11-25,11,25,14,50,2622.0,0,0,0,1,0
47267,2021-11-25,11,25,14,55,5966.0,0,0,0,1,0
47268,2021-11-25,11,25,15,0,5366.0,0,0,0,1,0
47269,2021-11-25,11,25,15,5,9478.0,0,0,0,1,0
47270,2021-11-25,11,25,15,10,9318.0,0,0,0,1,0
47271,2021-11-25,11,25,15,15,8422.0,0,0,0,1,0
47272,2021-11-25,11,25,15,20,5874.0,0,0,0,1,0
47273,2021-11-25,11,25,15,25,7190.0,0,0,0,1,0
47274,2021-11-25,11,25,15,30,4438.0,0,0,0,1,0
47275,2021-11-25,11,25,15,35,3720.0,0,0,0,1,0
47276,2021-11-25,11,25,15,40,1018.0,0,0,0,1,0
47277,2021-11-25,11,25,15,45,3170.0,0,0,0,1,0
47278,2021-11-25,11,25,15,50,1290.0,0,0,0,1,0
47279,2021-11-25,11,25,15,55,640.0,0,0,0,1,0
47280,2021-11-26,11,26,6,0,2300.0,0,0,0,1,0
47281,2021-11-26,11,26,6,5,2382.0,0,0,0,1,0
47282,2021-11-26,11,26,6,10,2210.0,0,0,0,1,0
47283,2021-11-26,11,26,6,15,1208.0,0,0,0,1,0
47284,2021-11-26,11,26,6,20,754.0,0,0,0,1,0
47285,2021-11-26,11,26,6,25,1778.0,0,0,0,1,0
47286,2021-11-26,11,26,6,30,3612.0,0,0,0,1,0
47287,2021-11-26,11,26,6,35,55070.0,0,0,0,1,0
47288,2021-11-26,11,26,6,40,110354.0,0,0,0,1,0
47289,2021-11-26,11,26,6,45,110934.0,0,0,0,1,0
47290,2021-11-26,11,26,6,50,125566.0,0,0,0,1,0
47291,2021-11-26,11,26,6,55,67628.0,0,0,0,1,0
47292,2021-11-26,11,26,7,0,128034.0,0,0,0,1,0
47293,2021-11-26,11,26,7,5,80596.0,0,0,0,1,0
47294,2021-11-26,11,26,7,10,70202.0,0,0,0,1,0
47295,2021-11-26,11,26,7,15,94720.0,0,0,0,1,0
47296,2021-11-26,11,26,7,20,92130.0,0,0,0,1,0
47297,2021-11-26,11,26,7,25,88938.0,0,0,0,1,0
47298,2021-11-26,11,26,7,30,67062.0,0,0,0,1,0
47299,2021-11-26,11,26,7,35,41858.0,0,0,0,1,0
47300,2021-11-26,11,26,7,40,41858.0,0,0,0,1,0
47301,2021-11-26,11,26,7,45,70179.0,0,0,0,1,0
47302,2021-11-26,11,26,7,50,70179.0,0,0,0,1,0
47303,2021-11-26,11,26,7,55,70179.0,0,0,0,1,0
47304,2021-11-26,11,26,8,0,70179.0,0,0,0,1,0
47305,2021-11-26,11,26,8,5,70179.0,0,0,0,1,0
47306,2021-11-26,11,26,8,10,70179.0,0,0,0,1,0
47307,2021-11-26,11,26,8,15,70179.0,0,0,0,1,0
47308,2021-11-26,11,26,8,20,70179.0,0,0,0,1,0
47309,2021-11-26,11,26,8,25,70179.0,0,0,0,1,0
47310,2021-11-26,11,26,8,30,70179.0,0,0,0,1,0
47311,2021-11-26,11,26,8,35,70179.0,0,0,0,1,0
47312,2021-11-26,11,26,8,40,70179.0,0,0,0,1,0
47313,2021-11-26,11,26,8,45,70179.0,0,0,0,1,0
47314,2021-11-26,11,26,8,50,70179.0,0,0,0,1,0
47315,2021-11-26,11,26,8,55,45524.0,0,0,0,1,0
47316,2021-11-26,11,26,9,0,27844.0,0,0,0,1,0
47317,2021-11-26,11,26,9,5,22418.0,0,0,0,1,0
47318,2021-11-26,11,26,9,10,34582.0,0,0,0,1,0
47319,2021-11-26,11,26,9,15,54458.0,0,0,0,1,0
47320,2021-11-26,11,26,9,20,74374.0,0,0,0,1,0
47321,2021-11-26,11,26,9,25,58714.0,0,0,0,1,0
47322,2021-11-26,11,26,9,30,62172.0,0,0,0,1,0
47323,2021-11-26,11,26,9,35,55288.0,0,0,0,1,0
47324,2021-11-26,11,26,9,40,50958.0,0,0,0,1,0
47325,2021-11-26,11,26,9,45,47142.0,0,0,0,1,0
47326,2021-11-26,11,26,9,50,42300.0,0,0,0,1,0
47327,2021-11-26,11,26,9,55,97858.0,0,0,0,1,0
47328,2021-11-26,11,26,10,0,25784.0,0,0,0,1,0
47329,2021-11-26,11,26,10,5,24326.0,0,0,0,1,0
47330,2021-11-26,11,26,10,10,57094.0,0,0,0,1,0
47331,2021-11-26,11,26,10,15,7260.0,0,0,0,1,0
47332,2021-11-26,11,26,10,20,8256.0,0,0,0,1,0
47333,2021-11-26,11,26,10,25,9720.0,0,0,0,1,0
47334,2021-11-26,11,26,10,30,40028.0,0,0,0,1,0
47335,2021-11-26,11,26,10,35,23282.0,0,0,0,1,0
47336,2021-11-26,11,26,10,40,19580.0,0,0,0,1,0
47337,2021-11-26,11,26,10,45,16166.0,0,0,0,1,0
47338,2021-11-26,11,26,10,50,23156.0,0,0,0,1,0
47339,2021-11-26,11,26,10,55,13326.0,0,0,0,1,0
47340,2021-11-26,11,26,11,0,21000.0,0,0,0,1,0
47341,2021-11-26,11,26,11,5,48832.0,0,0,0,1,0
47342,2021-11-26,11,26,11,10,52584.0,0,0,0,1,0
47343,2021-11-26,11,26,11,15,60508.0,0,0,0,1,0
47344,2021-11-26,11,26,11,20,37430.0,0,0,0,1,0
47345,2021-11-26,11,26,11,25,42980.0,0,0,0,1,0
47346,2021-11-26,11,26,11,30,59708.0,0,0,0,1,0
47347,2021-11-26,11,26,11,35,40670.0,0,0,0,1,0
47348,2021-11-26,11,26,11,40,25318.0,0,0,0,1,0
47349,2021-11-26,11,26,11,45,36658.0,0,0,0,1,0
47350,2021-11-26,11,26,11,50,30254.0,0,0,0,1,0
47351,2021-11-26,11,26,11,55,39698.0,0,0,0,1,0
47352,2021-11-26,11,26,12,0,39018.0,0,0,0,1,0
47353,2021-11-26,11,26,12,5,24936.0,0,0,0,1,0
47354,2021-11-26,11,26,12,10,33934.0,0,0,0,1,0
47355,2021-11-26,11,26,12,15,47142.0,0,0,0,1,0
47356,2021-11-26,11,26,12,20,39358.0,0,0,0,1,0
47357,2021-11-26,11,26,12,25,18534.0,0,0,0,1,0
47358,2021-11-26,11,26,12,30,24378.0,0,0,0,1,0
47359,2021-11-26,11,26,12,35,42572.0,0,0,0,1,0
47360,2021-11-26,11,26,12,40,17014.0,0,0,0,1,0
47361,2021-11-26,11,26,12,45,18936.0,0,0,0,1,0
47362,2021-11-26,11,26,12,50,43870.0,0,0,0,1,0
47363,2021-11-26,11,26,12,55,34122.0,0,0,0,1,0
47364,2021-11-26,11,26,13,0,17590.0,0,0,0,1,0
47365,2021-11-26,11,26,13,5,7712.0,0,0,0,1,0
47366,2021-11-26,11,26,13,10,982.0,0,0,0,1,0
47367,2021-11-26,11,26,13,15,3712.0,0,0,0,1,0
47368,2021-11-26,11,26,13,20,1570.0,0,0,0,1,0
47369,2021-11-26,11,26,13,25,6706.0,0,0,0,1,0
47370,2021-11-26,11,26,13,30,18338.0,0,0,0,1,0
47371,2021-11-26,11,26,13,35,56206.0,0,0,0,1,0
47372,2021-11-26,11,26,13,40,37206.0,0,0,0,1,0
47373,2021-11-26,11,26,13,45,21756.0,0,0,0,1,0
47374,2021-11-26,11,26,13,50,38336.0,0,0,0,1,0
47375,2021-11-26,11,26,13,55,50374.0,0,0,0,1,0
47376,2021-11-26,11,26,14,0,23270.0,0,0,0,1,0
47377,2021-11-26,11,26,14,5,26144.0,0,0,0,1,0
47378,2021-11-26,11,26,14,10,6616.0,0,0,0,1,0
47379,2021-11-26,11,26,14,15,5198.0,0,0,0,1,0
47380,2021-11-26,11,26,14,20,6178.0,0,0,0,1,0
47381,2021-11-26,11,26,14,25,4980.0,0,0,0,1,0
47382,2021-11-26,11,26,14,30,7996.0,0,0,0,1,0
47383,2021-11-26,11,26,14,35,4460.0,0,0,0,1,0
47384,2021-11-26,11,26,14,40,4394.0,0,0,0,1,0
47385,2021-11-26,11,26,14,45,4590.0,0,0,0,1,0
47386,2021-11-26,11,26,14,50,3828.0,0,0,0,1,0
47387,2021-11-26,11,26,14,55,3452.0,0,0,0,1,0
47388,2021-11-26,11,26,15,0,3606.0,0,0,0,1,0
47389,2021-11-26,11,26,15,5,3100.0,0,0,0,1,0
47390,2021-11-26,11,26,15,10,2158.0,0,0,0,1,0
47391,2021-11-26,11,26,15,15,3606.0,0,0,0,1,0
47392,2021-11-26,11,26,15,20,3832.0,0,0,0,1,0
47393,2021-11-26,11,26,15,25,1594.0,0,0,0,1,0
47394,2021-11-26,11,26,15,30,2996.0,0,0,0,1,0
47395,2021-11-26,11,26,15,35,2652.0,0,0,0,1,0
47396,2021-11-26,11,26,15,40,4072.0,0,0,0,1,0
47397,2021-11-26,11,26,15,45,3464.0,0,0,0,1,0
47398,2021-11-26,11,26,15,50,2966.0,0,0,0,1,0
47399,2021-11-26,11,26,15,55,5268.0,0,0,0,1,0
47400,2021-11-27,11,27,6,0,394.0,0,0,0,1,0
47401,2021-11-27,11,27,6,5,920.0,0,0,0,1,0
47402,2021-11-27,11,27,6,10,1396.0,0,0,0,1,0
47403,2021-11-27,11,27,6,15,814.0,0,0,0,1,0
47404,2021-11-27,11,27,6,20,418.0,0,0,0,1,0
47405,2021-11-27,11,27,6,25,2276.0,0,0,0,1,0
47406,2021-11-27,11,27,6,30,2570.0,0,0,0,1,0
47407,2021-11-27,11,27,6,35,4262.0,0,0,0,1,0
47408,2021-11-27,11,27,6,40,1904.0,0,0,0,1,0
47409,2021-11-27,11,27,6,45,1860.0,0,0,0,1,0
47410,2021-11-27,11,27,6,50,1170.0,0,0,0,1,0
47411,2021-11-27,11,27,6,55,1160.0,0,0,0,1,0
47412,2021-11-27,11,27,7,0,3526.0,0,0,0,1,0
47413,2021-11-27,11,27,7,5,3384.0,0,0,0,1,0
47414,2021-11-27,11,27,7,10,3800.0,0,0,0,1,0
47415,2021-11-27,11,27,7,15,1452.0,0,0,0,1,0
47416,2021-11-27,11,27,7,20,1042.0,0,0,0,1,0
47417,2021-11-27,11,27,7,25,2316.0,0,0,0,1,0
47418,2021-11-27,11,27,7,30,1872.0,0,0,0,1,0
47419,2021-11-27,11,27,7,35,3852.0,0,0,0,1,0
47420,2021-11-27,11,27,7,40,2480.0,0,0,0,1,0
47421,2021-11-27,11,27,7,45,2542.0,0,0,0,1,0
47422,2021-11-27,11,27,7,50,1016.0,0,0,0,1,0
47423,2021-11-27,11,27,7,55,2260.0,0,0,0,1,0
47424,2021-11-27,11,27,8,0,500.0,0,0,0,1,0
47425,2021-11-27,11,27,8,5,508.0,0,0,0,1,0
47426,2021-11-27,11,27,8,10,1472.0,0,0,0,1,0
47427,2021-11-27,11,27,8,15,3620.0,0,0,0,1,0
47428,2021-11-27,11,27,8,20,2930.0,0,0,0,1,0
47429,2021-11-27,11,27,8,25,2888.0,0,0,0,1,0
47430,2021-11-27,11,27,8,30,1092.0,0,0,0,1,0
47431,2021-11-27,11,27,8,35,1994.0,0,0,0,1,0
47432,2021-11-27,11,27,8,40,1074.0,0,0,0,1,0
47433,2021-11-27,11,27,8,45,682.0,0,0,0,1,0
47434,2021-11-27,11,27,8,50,2300.0,0,0,0,1,0
47435,2021-11-27,11,27,8,55,2270.0,0,0,0,1,0
47436,2021-11-27,11,27,9,0,2838.0,0,0,0,1,0
47437,2021-11-27,11,27,9,5,832.0,0,0,0,1,0
47438,2021-11-27,11,27,9,10,484.0,0,0,0,1,0
47439,2021-11-27,11,27,9,15,722.0,0,0,0,1,0
47440,2021-11-27,11,27,9,20,2010.0,0,0,0,1,0
47441,2021-11-27,11,27,9,25,2606.0,0,0,0,1,0
47442,2021-11-27,11,27,9,30,3502.0,0,0,0,1,0
47443,2021-11-27,11,27,9,35,4034.0,0,0,0,1,0
47444,2021-11-27,11,27,9,40,2306.0,0,0,0,1,0
47445,2021-11-27,11,27,9,45,1716.0,0,0,0,1,0
47446,2021-11-27,11,27,9,50,1590.0,0,0,0,1,0
47447,2021-11-27,11,27,9,55,1566.0,0,0,0,1,0
47448,2021-11-27,11,27,10,0,3036.0,0,0,0,1,0
47449,2021-11-27,11,27,10,5,3046.0,0,0,0,1,0
47450,2021-11-27,11,27,10,10,3870.0,0,0,0,1,0
47451,2021-11-27,11,27,10,15,1868.0,0,0,0,1,0
47452,2021-11-27,11,27,10,20,766.0,0,0,0,1,0
47453,2021-11-27,11,27,10,25,716.0,0,0,0,1,0
47454,2021-11-27,11,27,10,30,1300.0,0,0,0,1,0
47455,2021-11-27,11,27,10,35,2438.0,0,0,0,1,0
47456,2021-11-27,11,27,10,40,2232.0,0,0,0,1,0
47457,2021-11-27,11,27,10,45,2372.0,0,0,0,1,0
47458,2021-11-27,11,27,10,50,410.0,0,0,0,1,0
47459,2021-11-27,11,27,10,55,1166.0,0,0,0,1,0
47460,2021-11-27,11,27,11,0,1476.0,0,0,0,1,0
47461,2021-11-27,11,27,11,5,1336.0,0,0,0,1,0
47462,2021-11-27,11,27,11,10,3208.0,0,0,0,1,0
47463,2021-11-27,11,27,11,15,3584.0,0,0,0,1,0
47464,2021-11-27,11,27,11,20,2804.0,0,0,0,1,0
47465,2021-11-27,11,27,11,25,1234.0,0,0,0,1,0
47466,2021-11-27,11,27,11,30,1452.0,0,0,0,1,0
47467,2021-11-27,11,27,11,35,2132.0,0,0,0,1,0
47468,2021-11-27,11,27,11,40,1876.0,0,0,0,1,0
47469,2021-11-27,11,27,11,45,1326.0,0,0,0,1,0
47470,2021-11-27,11,27,11,50,2380.0,0,0,0,1,0
47471,2021-11-27,11,27,11,55,2926.0,0,0,0,1,0
47472,2021-11-27,11,27,12,0,814.0,0,0,0,1,0
47473,2021-11-27,11,27,12,5,362.0,0,0,0,1,0
47474,2021-11-27,11,27,12,10,464.0,0,0,0,1,0
47475,2021-11-27,11,27,12,15,452.0,0,0,0,1,0
47476,2021-11-27,11,27,12,20,640.0,0,0,0,1,0
47477,2021-11-27,11,27,12,25,3096.0,0,0,0,1,0
47478,2021-11-27,11,27,12,30,2852.0,0,0,0,1,0
47479,2021-11-27,11,27,12,35,2890.0,0,0,0,1,0
47480,2021-11-27,11,27,12,40,1120.0,0,0,0,1,0
47481,2021-11-27,11,27,12,45,1112.0,0,0,0,1,0
47482,2021-11-27,11,27,12,50,1544.0,0,0,0,1,0
47483,2021-11-27,11,27,12,55,1118.0,0,0,0,1,0
47484,2021-11-27,11,27,13,0,2530.0,0,0,0,1,0
47485,2021-11-27,11,27,13,5,2412.0,0,0,0,1,0
47486,2021-11-27,11,27,13,10,2624.0,0,0,0,1,0
47487,2021-11-27,11,27,13,15,1498.0,0,0,0,1,0
47488,2021-11-27,11,27,13,20,1748.0,0,0,0,1,0
47489,2021-11-27,11,27,13,25,1768.0,0,0,0,1,0
47490,2021-11-27,11,27,13,30,976.0,0,0,0,1,0
47491,2021-11-27,11,27,13,35,1114.0,0,0,0,1,0
47492,2021-11-27,11,27,13,40,5112.0,0,0,0,1,0
47493,2021-11-27,11,27,13,45,3326.0,0,0,0,1,0
47494,2021-11-27,11,27,13,50,4134.0,0,0,0,1,0
47495,2021-11-27,11,27,13,55,2526.0,0,0,0,1,0
47496,2021-11-27,11,27,14,0,3056.0,0,0,0,1,0
47497,2021-11-27,11,27,14,5,2142.0,0,0,0,1,0
47498,2021-11-27,11,27,14,10,1146.0,0,0,0,1,0
47499,2021-11-27,11,27,14,15,1102.0,0,0,0,1,0
47500,2021-11-27,11,27,14,20,2860.0,0,0,0,1,0
47501,2021-11-27,11,27,14,25,2700.0,0,0,0,1,0
47502,2021-11-27,11,27,14,30,2658.0,0,0,0,1,0
47503,2021-11-27,11,27,14,35,428.0,0,0,0,1,0
47504,2021-11-27,11,27,14,40,412.0,0,0,0,1,0
47505,2021-11-27,11,27,14,45,504.0,0,0,0,1,0
47506,2021-11-27,11,27,14,50,970.0,0,0,0,1,0
47507,2021-11-27,11,27,14,55,488.0,0,0,0,1,0
47508,2021-11-27,11,27,15,0,2108.0,0,0,0,1,0
47509,2021-11-27,11,27,15,5,2492.0,0,0,0,1,0
47510,2021-11-27,11,27,15,10,3896.0,0,0,0,1,0
47511,2021-11-27,11,27,15,15,2322.0,0,0,0,1,0
47512,2021-11-27,11,27,15,20,1144.0,0,0,0,1,0
47513,2021-11-27,11,27,15,25,1070.0,0,0,0,1,0
47514,2021-11-27,11,27,15,30,1128.0,0,0,0,1,0
47515,2021-11-27,11,27,15,35,3278.0,0,0,0,1,0
47516,2021-11-27,11,27,15,40,2708.0,0,0,0,1,0
47517,2021-11-27,11,27,15,45,3140.0,0,0,0,1,0
47518,2021-11-27,11,27,15,50,430.0,0,0,0,1,0
47519,2021-11-27,11,27,15,55,1402.0,0,0,0,1,0
47520,2021-11-28,11,28,6,0,396.0,0,0,0,1,0
47521,2021-11-28,11,28,6,5,1076.0,0,0,0,1,0
47522,2021-11-28,11,28,6,10,402.0,0,0,0,1,0
47523,2021-11-28,11,28,6,15,450.0,0,0,0,1,0
47524,2021-11-28,11,28,6,20,458.0,0,0,0,1,0
47525,2021-11-28,11,28,6,25,2636.0,0,0,0,1,0
47526,2021-11-28,11,28,6,30,6476.0,0,0,0,1,0
47527,2021-11-28,11,28,6,35,2760.0,0,0,0,1,0
47528,2021-11-28,11,28,6,40,438.0,0,0,0,1,0
47529,2021-11-28,11,28,6,45,662.0,0,0,0,1,0
47530,2021-11-28,11,28,6,50,486.0,0,0,0,1,0
47531,2021-11-28,11,28,6,55,1106.0,0,0,0,1,0
47532,2021-11-28,11,28,7,0,1086.0,0,0,0,1,0
47533,2021-11-28,11,28,7,5,1092.0,0,0,0,1,0
47534,2021-11-28,11,28,7,10,2864.0,0,0,0,1,0
47535,2021-11-28,11,28,7,15,4316.0,0,0,0,1,0
47536,2021-11-28,11,28,7,20,2320.0,0,0,0,1,0
47537,2021-11-28,11,28,7,25,1962.0,0,0,0,1,0
47538,2021-11-28,11,28,7,30,1596.0,0,0,0,1,0
47539,2021-11-28,11,28,7,35,3042.0,0,0,0,1,0
47540,2021-11-28,11,28,7,40,946.0,0,0,0,1,0
47541,2021-11-28,11,28,7,45,480.0,0,0,0,1,0
47542,2021-11-28,11,28,7,50,2518.0,0,0,0,1,0
47543,2021-11-28,11,28,7,55,2216.0,0,0,0,1,0
47544,2021-11-28,11,28,8,0,2874.0,0,0,0,1,0
47545,2021-11-28,11,28,8,5,2230.0,0,0,0,1,0
47546,2021-11-28,11,28,8,10,526.0,0,0,0,1,0
47547,2021-11-28,11,28,8,15,1506.0,0,0,0,1,0
47548,2021-11-28,11,28,8,20,1586.0,0,0,0,1,0
47549,2021-11-28,11,28,8,25,1948.0,0,0,0,1,0
47550,2021-11-28,11,28,8,30,3318.0,0,0,0,1,0
47551,2021-11-28,11,28,8,35,2774.0,0,0,0,1,0
47552,2021-11-28,11,28,8,40,3216.0,0,0,0,1,0
47553,2021-11-28,11,28,8,45,1920.0,0,0,0,1,0
47554,2021-11-28,11,28,8,50,1104.0,0,0,0,1,0
47555,2021-11-28,11,28,8,55,1832.0,0,0,0,1,0
47556,2021-11-28,11,28,9,0,1752.0,0,0,0,1,0
47557,2021-11-28,11,28,9,5,480.0,0,0,0,1,0
47558,2021-11-28,11,28,9,10,3158.0,0,0,0,1,0
47559,2021-11-28,11,28,9,15,3602.0,0,0,0,1,0
47560,2021-11-28,11,28,9,20,3304.0,0,0,0,1,0
47561,2021-11-28,11,28,9,25,506.0,0,0,0,1,0
47562,2021-11-28,11,28,9,30,452.0,0,0,0,1,0
47563,2021-11-28,11,28,9,35,2060.0,0,0,0,1,0
47564,2021-11-28,11,28,9,40,1922.0,0,0,0,1,0
47565,2021-11-28,11,28,9,45,1242.0,0,0,0,1,0
47566,2021-11-28,11,28,9,50,2932.0,0,0,0,1,0
47567,2021-11-28,11,28,9,55,3596.0,0,0,0,1,0
47568,2021-11-28,11,28,10,0,3032.0,0,0,0,1,0
47569,2021-11-28,11,28,10,5,1116.0,0,0,0,1,0
47570,2021-11-28,11,28,10,10,1200.0,0,0,0,1,0
47571,2021-11-28,11,28,10,15,1212.0,0,0,0,1,0
47572,2021-11-28,11,28,10,20,2006.0,0,0,0,1,0
47573,2021-11-28,11,28,10,25,392.0,0,0,0,1,0
47574,2021-11-28,11,28,10,30,392.0,0,0,0,1,0
47575,2021-11-28,11,28,10,35,2418.0,0,0,0,1,0
47576,2021-11-28,11,28,10,40,3222.0,0,0,0,1,0
47577,2021-11-28,11,28,10,45,348.0,0,0,0,1,0
47578,2021-11-28,11,28,10,50,464.0,0,0,0,1,0
47579,2021-11-28,11,28,10,55,862.0,0,0,0,1,0
47580,2021-11-28,11,28,11,0,760.0,0,0,0,1,0
47581,2021-11-28,11,28,11,5,1454.0,0,0,0,1,0
47582,2021-11-28,11,28,11,10,778.0,0,0,0,1,0
47583,2021-11-28,11,28,11,15,3030.0,0,0,0,1,0
47584,2021-11-28,11,28,11,20,2770.0,0,0,0,1,0
47585,2021-11-28,11,28,11,25,1134.0,0,0,0,1,0
47586,2021-11-28,11,28,11,30,1590.0,0,0,0,1,0
47587,2021-11-28,11,28,11,35,1408.0,0,0,0,1,0
47588,2021-11-28,11,28,11,40,1152.0,0,0,0,1,0
47589,2021-11-28,11,28,11,45,1080.0,0,0,0,1,0
47590,2021-11-28,11,28,11,50,3922.0,0,0,0,1,0
47591,2021-11-28,11,28,11,55,3674.0,0,0,0,1,0
